lake_lon_decdeg,lake_lat_decdeg,lagoslakeid,lake_namelagos
-81.8150542087,38.4638013462,259386,NA
-81.6968156734,38.3466274178,259387,NA
-81.6965070893,38.3514520141,259388,NA
-81.6834291057,36.1413398597,259389,Cone Lake; Bass Lake
-81.6724113029,36.1381122093,259390,Chetola Lake
-81.6790398763,38.471896699,259391,NA
-81.6198597855,36.230007183,259392,NA
-81.6000259206,36.2175578522,259393,NA
-81.3765369758,37.8861268543,259394,Collins Fork Impoundment
-81.3477007338,36.6808756914,259395,NA
-81.355109539,37.1232634497,259396,NA
-81.3109062867,37.38269889,259397,Tolliver Branch Lake
-81.2828418096,36.8662352545,259398,Rural Retreat Lake
-81.236018935,37.1021192648,259399,NA
-81.1777129183,37.2936993398,259400,NA
-81.1776611115,36.5239121829,259401,NA
-81.1653572232,37.3057446966,259402,NA
-81.145985367,36.8319617191,259403,NA
-81.13560651,37.2555141776,259404,NA
-81.12751187,36.738569501,259405,NA
-81.132157793,37.3611464963,259406,NA
-81.1031577783,37.6492443659,259407,NA
-81.0894400149,37.6940964275,259408,NA
-81.0873872248,37.6950606269,259409,NA
-81.0964519239,37.9743671097,259410,NA
-81.0654975113,37.6715051271,259411,NA
-81.0859005124,37.816826105,259412,NA
-81.0650631264,36.7160636918,259413,NA
-80.982720663,37.0348463869,259414,NA
-80.9313555252,37.9884935809,259415,NA
-80.9052061371,38.2753737422,259416,Water Supply Reservoir
-80.8931905894,36.7102748341,259417,NA
-80.8821170511,38.4476562225,259418,NA
-80.8413763201,38.3828376986,259419,NA
-80.7186890887,36.6696283314,259420,NA
-80.5163250112,36.6808613175,259421,NA
-80.4559940886,37.1170281023,259422,NA
-80.1897011461,36.984750025,259423,NA
-79.9552404225,38.263264381,259424,Lake Sam Hill
-81.5680598393,38.6191435498,259425,NA
-82.0079920225,38.7737046351,259426,NA
-81.941823688,38.45018855,259427,Teays Valley Lakes
-81.9396244529,38.493316669,259428,Dickinson Lake
-81.9498492263,38.6893925298,259429,NA
-81.9155867934,38.4842165709,259430,NA
-81.8302812919,38.4787985827,259431,NA
-81.8158231846,38.2332407035,259432,NA
-81.751102339,38.156199491,259433,NA
-81.7165971467,36.2830468858,259434,Potato Hill Lake
-81.7192905366,38.0210574516,259435,NA
-81.6720939223,36.2393963595,259436,A S U Lake
-81.4645962443,37.247683828,259437,NA
-81.4683921691,37.2502745572,259438,NA
-81.2276716647,37.1662725411,259439,NA
-81.2065080074,36.9118995847,259440,NA
-81.1980706678,37.7432168433,259441,NA
-81.1607860967,37.3170386132,259442,NA
-81.1098941092,36.9505753163,259443,NA
-81.1175907231,37.3142327932,259444,NA
-81.1050089774,37.6166067213,259445,Flat Top Lake
-81.1013392141,37.6800601324,259446,NA
-81.0997804082,37.6789935298,259447,NA
-81.0461101056,36.8130608005,259448,NA
-81.0428369384,37.3671913085,259449,Christian Fork Lake
-80.9905088428,38.0635519123,259450,NA
-80.9514950448,37.5398856342,259451,NA
-80.9237980042,37.1694545558,259452,NA
-80.9124685181,37.8027916773,259453,NA
-80.8728868452,37.9839811096,259454,NA
-80.8322742845,38.3318915461,259455,NA
-80.7699927999,37.3484572845,259456,NA
-80.7795404222,37.9639886504,259457,NA
-80.7306534066,36.6447463101,259458,NA
-80.7231885536,37.133283575,259459,NA
-80.7123782333,36.6534754112,259460,NA
-80.6978901593,37.6838605741,259461,NA
-80.6876985311,38.0408495931,259462,NA
-80.6760574086,37.344839656,259463,NA
-80.6836454011,37.685968631,259464,NA
-80.6812989081,38.3665801195,259465,NA
-80.6643147367,36.9653787897,259466,Lake Powhatan
-80.6413772292,38.1423570767,259467,NA
-80.6166201341,37.9098347201,259468,NA
-80.572638204,38.4073856444,259469,Big Ditch Lake
-80.3290242102,36.9323653181,259470,NA
-80.126674642,38.1179385934,259471,Watoga Lake
-79.9405316124,38.307190813,259472,Seneca Lake
-82.1343660496,38.8408791075,259473,NA
-81.9874546609,38.4401942766,259474,NA
-81.880662292,38.4829046486,259475,NA
-81.8362591734,38.519367075,259476,NA
-81.7104378616,38.3615513612,259477,Waste Water Retention Pond
-81.572684034,37.9943943206,259478,NA
-81.521191127,37.8736717589,259479,NA
-81.4830237254,38.2567819325,259480,NA
-81.4667283533,38.0094721515,259481,NA
-81.4493787027,38.4451537576,259482,NA
-81.3615866666,36.7264083613,259483,NA
-81.3297049567,38.1976774954,259484,NA
-81.3108742156,37.9715227294,259485,NA
-81.3012187363,38.6231465386,259486,NA
-81.2916295918,37.3074177181,259487,Pinnacle Rock Lake Number One
-81.2723346522,37.2828998738,259488,NA
-81.2710845943,37.9214535166,259489,NA
-81.1763807166,37.2770197196,259490,Horton Lake
-81.1675343961,37.3346301337,259491,NA
-81.154947525,36.714884434,259492,NA
-81.1470016341,37.3284248956,259493,NA
-81.1340918506,37.9151699732,259494,NA
-81.1222276073,36.9464253407,259495,NA
-81.1116344077,36.9368466553,259496,NA
-81.0792829173,37.7539725741,259497,Little Beaver Lake
-81.0587471879,37.1474833537,259498,NA
-81.0550716173,37.6955867108,259499,Glade Creek Reservoir
-80.9006824735,38.270989644,259500,NA
-80.8987542202,38.2753125732,259501,NA
-80.8604941319,38.2466890267,259502,NA
-80.8152036968,37.0193431366,259503,Hogan Lake
-80.7430671914,37.0939984371,259504,NA
-80.7106275106,37.67731086,259505,NA
-80.7024588599,37.1214025762,259506,NA
-80.6685770908,37.3737443461,259507,NA
-80.6277380486,37.1848801861,259508,NA
-80.6225966178,38.448237268,259509,NA
-80.5460803335,38.419702164,259510,NA
-80.5293364861,36.8728663382,259511,NA
-80.5092658302,36.7141347706,259512,NA
-80.497855456600007,37.099881859,259513,NA
-80.484683923,37.2231630757,259514,Hoge Pond
-80.447232733,38.5638269067,259515,NA
-80.4285276437,37.2258924154,259516,NA
-80.1313942876,36.9917364038,259517,NA
-80.9056675759,37.6071231893,259518,Bluestone Lake
-80.6424337541,38.6580354657,259519,Sutton Lake
-82.0427937804,38.7449929979,259520,NA
-81.9974419802,38.4101456081,259521,Lake Washington
-81.9742557232,38.5661415371,259522,NA
-81.8659060068,38.5269908902,259523,NA
-81.8666407418,38.539059118,259524,NA
-81.8416731065,38.5168376579,259525,NA
-81.8370215726,38.4970893602,259526,NA
-81.7876615704,38.414619515,259527,Lake Chaweva
-81.7553157765,38.3700431496,259528,NA
-81.701650833,36.1516919407,259529,Trout Lake
-81.683649669,37.9398777644,259530,NA
-81.673347501,36.1430123829,259531,NA
-81.6524002949,36.1836640961,259532,NA
-81.6452980022,38.0009269202,259533,NA
-81.6427454987,38.0082008831,259534,NA
-81.2990778206,37.3590095808,259535,NA
-81.2507366672,36.7612580355,259536,Hale Lake
-81.2523901647,38.3656332987,259537,NA
-81.1856067912,37.3232824523,259538,Doctor Daniel Hale Lake
-81.1826782293,37.6249785175,259539,NA
-81.1390276038,36.426741103,259540,NA
-81.1443095668,37.3217992424,259541,NA
-81.1200040897,37.6016365801,259542,NA
-81.0621630698,37.6767567654,259543,NA
-81.0171371652,37.7196311408,259544,NA
-81.0168091393,38.3300413159,259545,NA
-80.8840787475,37.537802578,259546,NA
-80.873754751,36.7116558938,259547,Kennedys Lake
-80.8700684551,37.3760741272,259548,NA
-80.8317565379,38.3740986987,259549,NA
-80.8221327745,37.1099873298,259550,Thornhill Pond
-80.8302922847,37.4496202952,259551,NA
-80.7623686556,36.999446614,259552,NA
-80.7638767834,37.3476732061,259553,NA
-80.5215335947,36.6911590846,259554,NA
-80.4867858986,38.4145279371,259555,Ceasar Lake; Caesar Lake
-83.6972021024,40.4045503647,15672,NA
-83.6730579868,39.5839251211,11604,NA
-83.6630652024,39.5888570794,93907,NA
-83.6343960461,40.3896633211,137892,Appleseed Ridge Lake Number One
-83.6447278404,40.5568224642,56498,NA
-83.5975265125,40.0506497344,132728,NA
-83.5896419716,40.2843481174,259556,NA
-83.5739227613,39.6336073578,91806,NA
-83.5471959376,39.9328373892,128564,NA
-83.5506029125,40.6313371659,70932,NA
-83.5157472305,39.365667894,53470,Armco Pond
-83.4775350435,40.2056886044,126512,NA
-83.4570347712,39.5441102742,133803,Washington Court House Reservoir
-83.4696079287,39.9946907191,17740,NA
-83.4326536509,39.1483545408,45102,NA
-83.4346817653,40.252101882,259557,NA
-83.3603510815,38.9473073387,18836,NA
-83.3195568746,39.0890983383,25234,Longs Retreat Lake
-83.3043222552,39.7926714353,98004,NA
-83.3080749912,40.1307923923,20930,NA
-83.3064157166,40.1937800733,83513,NA
-83.2979201713,40.5747359881,259558,NA
-83.2815751551,39.194049669,85578,NA
-83.258311872,39.9069972038,27300,NA
-83.2159040665,40.2702331133,53474,NA
-83.1917028146,40.171568481,131729,NA
-83.1564982915,39.8299331584,132730,Timber Lake
-83.1602885987,39.9793572618,71911,NA
-83.1573030771,40.1423572619,76126,NA
-83.1382933787,40.1863497102,259559,NA
-83.1366773582,40.1822455801,259560,NA
-83.1279571382,39.8225610826,29338,NA
-83.0960833356,40.6141062135,138903,NA
-83.0740909667,39.9931022132,36639,NA
-83.0586053475,40.2004423981,31492,NA
-83.0661303224,40.2137297194,75077,NA
-83.0710202511,40.3433162965,119642,NA
-83.0436951778,40.291404616,118592,NA
-83.0294936644,39.9697012242,78262,NA
-83.0295962192,40.2193905757,121763,NA
-83.0042162906,38.8917876511,118594,NA
-83.0033326265,39.816423872,77175,NA
-83.0061579356,39.9148391152,36643,NA
-83.0030790476,40.3605713722,57541,NA
-82.9853210594,39.8240889426,102040,NA
-82.9847724659,39.8434224584,79315,NA
-82.9883875647,40.237409447,26297,NA
-82.9619847176,39.216663754,113345,Stewart Lake
-82.9623397201,39.3200100588,138899,NA
-82.9701595951,40.0547501864,60602,NA
-82.953465269,39.870793109,128570,NA
-82.9440573126,39.8601605611,26299,NA
-82.9414362841,40.0767800261,29343,NA
-82.9363328713,39.8619647696,78264,NA
-82.933010914,39.9394020562,86625,Spring Lakes
-82.9239009668,39.8800705122,124913,NA
-82.9105336273,40.2584112951,114358,NA
-82.9066599876,39.9012142926,85577,NA
-82.8912676262,40.0629326622,92877,City of Columbus Sludge Pond
-82.8551392685,40.2486370182,57540,Sunbury Upground Reservoir Number One
-82.8528439159,40.2484836995,99013,Sunbury Upground Reservoir Number Two
-82.828278494,40.4760878813,69948,NA
-82.8225804518,40.7053965255,1574,AMICK RESERVOIR
-82.7954899875,39.1018753549,135853,Big Rock Lake; Jackson Lake
-82.7957676188,39.1727672692,101026,Southern Silica Pond Number Two
-82.7821041935,39.9089372739,69945,NA
-82.7862207142,40.2979713871,11600,NA
-82.768118845,39.8928862257,46145,NA
-82.763657396,39.7461666411,86626,NA
-82.7489796206,39.869118042,110250,McGill Pond
-82.8882801856,40.1806486331,3007,Hoover Reservoir
-83.572312318,40.6398179273,39855,NA
-83.4904012803,40.3646885013,119644,NA
-83.4622928469,39.5525010039,259561,NA
-83.4661663465,40.6235317071,63774,NA
-83.4386824309,39.4693251311,259562,NA
-83.4490235285,39.5446564077,135851,NA
-83.4129899863,39.1694792615,122800,NA
-83.4153796978,40.2539650996,137891,NA
-83.3600358669,38.9407052029,108183,NA
-83.3648959769,40.2549370117,53472,NA
-83.3594178245,40.2519665546,117493,NA
-83.3102083085,39.0232587183,15671,NA
-83.2639017187,39.6251852248,27302,NA
-83.2547054154,39.2465526146,17739,NA
-83.1864760338,40.1199373236,127532,NA
-83.1938618128,40.4858705969,67890,NA
-83.1538877948,39.3855729869,129621,Lake Hill
-83.1637474526,39.8857901845,78265,NA
-83.1599481408,39.9928572461,82437,NA
-83.1499622766,39.9040944458,65834,NA
-83.1278229841,39.7733391012,15667,Green Lake
-83.1208812654,40.1685129607,50290,NA
-83.1276393123,40.6223211506,28279,NA
-83.1114443496,40.1505443852,28277,NA
-83.0893430057,40.2766441281,136798,NA
-83.0984812698,40.3092995312,37732,NA
-83.0809342992,39.9864278701,22030,NA
-83.0706232539,40.4710217993,124918,NA
-83.0402162432,39.315882592,52394,NA
-83.0303658063,38.9896960159,50287,NA
-83.0265273601,38.9956112775,66867,NA
-83.0216428303,39.9255224417,37734,NA
-83.0120466429,40.4254862233,85579,NA
-83.0127124985,40.4199457159,42030,NA
-82.9984628682,39.0016322191,112381,NA
-83.0069737478,39.7125930886,101031,NA
-83.0000648171,40.084167904,133806,Poste Lake
-82.9851000539,39.3362191011,42033,NA
-82.9788904321,39.5784002571,259563,NA
-82.976451627,39.5827651207,259564,NA
-82.9743426452,39.5757550379,259565,NA
-82.9852473399,39.8228640121,45105,NA
-82.9710367153,39.0754979374,83514,NA
-82.9641054836,39.5896711026,68860,NA
-82.953126836,39.8345145714,86622,NA
-82.9458573692,40.1271474903,61639,NA
-82.9283516525,39.8640997654,67893,NA
-82.9317631554,40.3816898229,111306,Whispering Pines Pond
-82.9255033782,39.4858119912,32499,NA
-82.8989641109,40.5158082996,87706,NA
-82.8889012125,39.6476833612,128571,Wolfe Pond
-82.8940882349,39.810860983,90801,NA
-82.8689656202,40.0740267912,131728,Thoreau Pond
-82.8570484326,39.9453959121,49247,NA
-82.8552006831,40.3893941338,54511,NA
-82.8359961458,40.0495135937,102039,NA
-82.8253540629,40.5759349252,54509,NA
-82.7987992836,39.1081645228,86624,NA
-82.7740646576,39.2501207482,55438,NA
-82.7747057406,39.9951184829,136803,NA
-82.7742753785,40.5622649897,10575,NA
-82.7764754086,40.7360541436,85580,NA
-82.7488542638,39.3854503168,20928,Pine Lake
-82.7424502643,40.7481318825,96936,NA
-82.7284123842,39.8115254354,96935,NA
-82.6819188466,39.5590990405,259566,NA
-82.6773651064,39.9158004342,22033,NA
-82.6640541505,39.5357297724,17743,NA
-82.6315066281,39.8762932371,18841,NA
-82.6089431594,39.8559547565,18842,NA
-82.5712873217,39.0794360746,61634,NA
-83.017953284,39.1021861067,1017,Lake White
-82.7816840383,40.6169493532,68861,NA
-83.6955975571,40.4073779647,29339,NA
-83.6815255204,40.5971562416,18840,NA
-83.6427728711,40.4259736961,35588,NA
-83.6335061283,40.6219324816,111308,NA
-83.581284709,40.1704227901,34548,Brush Lake
-83.55255759,40.3511047136,137893,NA
-83.5167286247,39.5291659167,35590,NA
-83.5175714674,39.6840829503,24217,NA
-83.4680961094,40.6180073564,31491,NA
-83.3985796623,40.2481470318,74030,NA
-83.3762006632,39.8693322993,2097,Madison Lake
-83.3000199828,40.4333056738,29340,Richwood Lake
-83.2870368053,39.2130846052,105137,NA
-83.2846465488,39.2950253134,111307,Crawley Lake
-83.2533417714,39.2306736418,24215,NA
-83.2538882476,40.0264706149,259567,NA
-83.2461939816,39.6354231752,46144,Clark Run Lake
-83.2198375149,39.160663095,67889,Pike Lake
-83.1945001878,39.7937834535,11601,NA
-83.1607280575,40.094229685,30392,NA
-83.1625524167,40.2810229095,27305,NA
-83.1536789809,40.362466794,259568,NA
-83.1352530563,39.6258851267,44113,Dunlap Pond Number One
-83.1492355525,39.9607961675,82438,NA
-83.1253372386,40.0237708815,79318,NA
-83.1342540436,40.2277220148,133807,NA
-83.1226148346,40.6216837908,116474,NA
-83.1172138696,39.8293995719,12643,NA
-83.1048974671,40.1374056405,259569,NA
-83.1025073829,40.645770449,98006,NA
-83.086740569,39.3803444568,18839,Sun Valley Lake
-83.0947236579,40.0526839092,138901,NA
-83.0932754143,40.6325456105,121764,NA
-83.0774731182,40.4650984002,17744,NA
-83.0845749775,40.5995409841,111309,NA
-83.0611089841,40.2029855537,84568,NA
-83.0579980302,40.4962477004,115404,NA
-83.026069925,38.9914522089,96937,NA
-83.0244887043,40.1666872675,138897,NA
-83.0350960995,40.4041859992,80359,NA
-83.0092529382,39.8842205766,33491,NA
-82.9994641428,39.5837521273,46147,NA
-83.0008246977,39.9195230007,63776,NA
-82.9983420074,40.6922846693,259570,NA
-82.9885930071,39.8426794103,139949,NA
-82.9469316395,40.1602581196,100005,NA
-82.9417808265,39.1350736162,127536,NA
-82.9295962622,40.2597667517,87705,NA
-82.9278240533,40.2814104993,93906,NA
-82.9431120183,40.4074172876,61637,NA
-82.9263929364,40.232098319,31493,NA
-82.9222554549,40.2989982702,48205,NA
-82.8999623237,40.2004226803,24213,NA
-82.8890173937,39.2432353626,57539,NA
-82.8782121923,39.8558431603,107210,NA
-82.8748369356,39.9255638653,75081,NA
-82.834819433,39.1246803321,92878,NA
-82.8265853567,40.2752159473,48206,NA
-82.8038166772,39.9415652837,38750,NA
-82.8108855611,40.5488765576,108185,Mount Gilead Upper Lake
-82.7721872367,40.156603673,108187,Rainbow Lake
-82.7742601504,40.5316858854,104096,Straits Lake
-82.7729507126,40.7362879677,59636,NA
-82.763286401,39.1963014407,135855,Gillums Lake
-82.7585361566,39.9122664268,69946,NA
-82.7484450744,40.403516432,107211,NA
-82.7346203968,39.2081382063,53471,Sproat Lake
-82.6719490312,39.5514168435,259571,NA
-82.593587991,39.0184714028,18846,Di-Or Pond
-82.5395315322,39.8181660772,130660,NA
-83.4832248078,39.1862471401,3423,Rocky Fork Lake
-83.2306590303,39.6104468563,2861,Deer Creek Lake
-83.0686702736,40.363014182,3386,Delaware Lake
-82.957173354,40.196122335,2226,Williams Lake; Alum Creek Lake
-83.691318136,39.5776021615,138900,NA
-83.6160808324,39.6098421612,65836,NA
-83.5849777512,39.1906929967,259572,NA
-83.5562884891,39.9492712674,54512,NA
-83.5384343076,40.3959485285,127535,NA
-83.5338738051,40.1024843188,76127,Fudger Lake
-83.4560914407,39.9445828607,50288,NA
-83.3966683559,39.1778615137,140956,Hickory Hills Lake
-83.3721664383,40.2172839447,63775,NA
-83.3443424407,39.2413064289,111305,NA
-83.3076722738,40.1963591354,94913,NA
-83.2570519456,39.3131842127,17746,NA
-83.2480639076,40.0673194787,87708,NA
-83.1753998332,38.7805716968,95923,Bear Creek Lake
-83.1751851492,39.6527741628,140955,NA
-83.1714484791,39.7756883724,64828,Clark Lakes Pond One
-83.1527526048,40.3672125305,87707,NA
-83.1524393914,40.5208314198,10577,NA
-83.1369206174,40.1454267269,139952,Golden Bear Reservoir
-83.1195750002,39.5359027234,126513,NA
-83.1275898089,40.6267647375,259573,NA
-83.0917952316,38.8786937761,110252,NA
-83.0852222778,39.9974811487,18847,NA
-83.0570620542,39.8333074314,136800,NA
-83.0631691696,39.9767629445,120682,NA
-83.0574623784,39.9693998705,132727,NA
-83.0581161954,40.0346464847,9001,Ohio State University Golf Course Lake
-83.0541418247,39.3693780705,136804,NA
-83.0220136314,39.88746798,259574,NA
-83.0208993477,38.7412241605,94914,NA
-83.0159258203,38.8848510713,56497,NA
-83.0127123825,39.8538783171,259575,NA
-83.0023099059,39.0928306948,33494,NA
-82.9991070228,39.5205612935,75082,Davenport Pond
-82.9970424024,39.5058738108,11602,NA
-82.9897738163,39.5545594752,49244,Hitler Pond
-82.9947567431,39.8570609419,56495,NA
-82.9893703341,39.1972027217,57538,Mead Foremens Club Pond
-82.9716658837,39.3178075514,125976,NA
-82.9572197627,39.6182427822,74028,NA
-82.9353794982,39.1427931992,37730,NA
-82.9291612951,40.270325815,29342,NA
-82.9408740025,40.3406589608,124914,NA
-82.8962309674,39.8666570686,77181,NA
-82.8902824063,39.6125901139,35587,NA
-82.8943757059,39.8855535575,90802,NA
-82.870927300100007,39.8793552753,59639,NA
-82.8699642898,40.0913166575,56496,Smith Pond
-82.8173670539,39.2202377271,57537,NA
-82.8184817368,40.0665624082,128569,NA
-82.8201104958,40.685834219,34550,NA
-82.8216879641,40.7101353382,110251,Amann Reservoir
-82.799622848,39.1736433443,65835,Southern Silica Pond Number One
-82.8037486139,40.7199032149,3455,Powers Reservoir
-82.7832681067,40.0647231094,83515,NA
-82.7885726028,40.5601959803,95925,Lake Brollier
-82.7710364567,40.5641356833,77177,NA
-82.7551782861,39.7456720705,28278,NA
-82.7330685577,39.7685984813,11605,Cook Pond
-82.6638236912,39.2756672101,50289,NA
-82.4909772522,39.4608188372,67891,Hidden Lake
-83.6110151617,40.1182618279,44112,Long Pond
-83.5609801576,39.922655454,101025,NA
-83.54654101,39.6445646652,86621,NA
-83.4542968412,39.5484543052,90799,NA
-83.4526087993,39.5467970343,61638,NA
-83.4519937547,40.1933274371,72949,NA
-83.443721977,40.2505460336,259576,NA
-83.4295155124,40.1917188635,90800,NA
-83.4195873148,40.1979907895,44114,NA
-83.3978571045,40.2465032883,98005,Heart of Ohio Fish and Game Association Reservoir
-83.3957137213,40.2410389329,121762,NA
-83.3821155032,39.9563379339,30390,NA
-83.3679212678,40.2581581053,126514,NA
-83.3462660736,40.2914918002,109269,NA
-83.2993564743,39.9512045411,123868,Lake Forest
